gene,UC signature,Mendiratta signature
ARRB2,-0.006840212951722738,0.0
ARSA,-0.0016544240272145436,0.0
ARSB,-0.0007420080462600977,0.0
ARSD,-0.0021384219854363386,0.0
ARSE,-0.001096381437498025,0.0
ARSF,-0.005103223619129363,0.0
ARSJ,0.0005135683470363622,0.0
ART1,0.002376609306734894,0.0
ART3,-0.0005614062237034924,0.0
ART4,5.84629169316397e-05,0.0
ARTN,-0.003203518937350416,0.0
ARVCF,-0.00014145277118911374,0.0
ASAH1,0.01630624958924611,0.0
ASAP1,-0.005152884538014719,0.0
ASAP2,-0.03916911406524533,0.0
ASAP3,-0.0010983613278379427,0.0
ASB1,-0.0013428910164278616,0.0
ASB13,-0.007670713669778203,0.0
ASB4,0.0020450554478821095,0.0
ASB6,0.0012256635791136243,0.0
ASB7,3.643021006587747e-05,0.0
ASB8,-0.004625954058032354,0.0
ASB9,-0.00367205911076225,0.0
ASCC1,0.005247886172002495,0.0
ASCC2,0.0025743049723578257,0.0
ASCC3,0.003793402201771689,0.0
ASCL1,-0.00048120995772861,0.0
ASCL2,-0.0005670283285352106,0.0
ASCL3,-0.0030184736588978944,0.0
ASF1A,-0.011123082682818568,0.0
ASF1B,0.007480667483549512,0.0
ASGR1,-0.000598650099013809,0.0
ASGR2,-0.00018016332149753454,0.0
ASH1L,-0.00890610776226202,0.0
ASH2L,-0.008591723438239326,0.0
ASIP,-0.001640604828345581,0.0
ASL,0.005876984296248771,0.0
ASMT,0.0028409700481758127,0.0
ASMTL,0.006561532594522346,0.0
ASNA1,0.001951163338481379,0.0
ASNS,-0.005201925826462468,0.0
ASNSD1,-0.0012191205723372683,0.0
ASPA,-0.0006281870446910543,0.0
ASPH,-0.012317966848696254,0.0
ASPHD1,0.0009927781556846231,0.0
ASPM,0.007043234808920146,0.0
ASPN,-0.0015889528997445784,0.0
ASPSCR1,0.0016515663404488342,0.0
ASRGL1,0.020310173673351604,0.0
ASS1,-0.023090760163246713,0.0
ASTE1,-0.007360927130742845,0.0
ASTN1,0.00197905009375944,0.0
ASTN2,-0.008451508705197869,0.0
ASXL1,-0.004143190868364025,0.0
ASXL2,0.0010892721911557985,-0.024733
ATAD2,0.023542946528585004,0.106833
ATAD2B,-0.0045089134555108745,0.0
ATAD3A,-0.0028059488267513167,0.0
ATAD5,-0.00088655695400082,0.0
ATAT1,-0.0019731490684528875,0.0
ATF1,0.0020243873991293566,0.0
ATF2,-0.0049447839034440395,0.0
ATF3,0.013850745085042117,0.0
ATF4,-0.015421967281276998,0.0
ATF5,0.007060445906384931,0.0
ATF6,-0.0034480504940147256,0.0
ATF6B,0.0009787688373030779,0.0
ATF7,0.0027639298286261126,0.0
ATF7IP,0.0029239542147369213,0.0
ATF7IP2,0.005171436729414791,0.0
ATG10,-0.0009698599398371696,0.0
ATG12,0.0006524348075486689,0.0
ATG13,0.0009145049834014138,0.0
ATG14,-0.009438595669661825,0.0
ATG16L1,-0.004443173474864563,0.0
ATG2A,-0.011321938509484718,0.0
ATG2B,0.0010427784692874074,0.0
ATG3,-0.016192916160254017,0.0
ATG4A,0.007391455424512708,0.0
ATG4B,-0.0032732672861352247,0.0
ATG5,0.006704938534956439,0.0
ATG7,-0.0010661590156901808,0.0
ATG9A,-0.0025971847816396547,0.0
ATIC,-0.005430120690317937,0.0
ATM,0.0018404538844624225,0.0
ATMIN,0.005371450444240334,0.0
ATN1,0.0014669866030244426,0.0
ATOH1,-0.0017776674726709299,0.0
ATOX1,-0.006537118863709446,0.0
ATP10A,0.0045309603334228775,0.0
ATP10B,-0.0014257067993234634,0.0
ATP10D,-0.005636408681300448,0.0
ATP11A,0.0016152541500650962,0.0
ATP11B,0.0009555161808227193,0.0
ATP12A,-0.0052835505649785255,0.0
ATP13A1,0.0005491134317194385,0.0
ATP13A2,-0.004114506113057895,0.0
ATP13A3,0.0027487572037678027,0.0
ATP1A1,0.027506806846234404,0.0
ATP1A2,-0.0008998911959028457,0.0
ATP1A3,-0.007226863698102523,0.0
ATP1B1,-0.0205602624026991,-0.05787899999999999
ATP1B2,0.0012217827778097895,0.0
ATP1B3,0.014640932900144467,0.0
ATP1B4,-0.00020039174918134973,0.0
ATP2A1,0.0025246184748493844,0.0
ATP2A2,-0.00364805227146213,0.0
ATP2A3,0.0046645213651519395,0.0
ATP2B1,-0.02269437913600754,0.0
ATP2B2,-0.003048862362763796,0.0
ATP2B3,0.001301094072702729,0.0
ATP2B4,0.0070471891769580035,0.0
ATP2C1,0.0011082702419583925,0.0
ATP2C2,-0.0026812185883763997,0.0
ATP4A,0.001185974272406714,0.0
ATP4B,0.0030045384654218995,0.0
ATP5A1,0.009899569760216673,0.0
ATP5B,0.004987066337674305,0.0
ATP5C1,-0.0015082334168051489,0.0
ATP5D,-0.00555510966695828,0.0
ATP5E,0.0011834319178088554,0.0
ATP5F1,-0.0027813374304656593,0.0
ATP5G1,0.014246658680920983,0.0
ATP5G2,-0.005604186475149807,0.0
ATP5G3,0.002888369665605061,0.0
ATP5H,-0.00389671951103818,0.0
ATP5I,-0.002588418740936456,0.0
ATP5J,-0.004897795765442701,0.0
ATP5J2,0.008545375586138508,0.0
ATP5L,0.007733202795739525,0.0
ATP5O,-0.0007966226555500527,0.0
ATP5S,0.0016109574284802392,0.0
ATP5SL,0.0001655821673611243,0.0
ATP6AP1,-0.0010110828873684402,0.0
ATP6AP2,-0.01308958812911454,0.0
ATP6V0A1,0.003075302318886031,0.0
ATP6V0A2,0.0011316712936529168,0.0
ATP6V0A4,0.0014178366120149485,0.0
ATP6V0B,0.02262732185538631,0.0
ATP6V0C,0.003534794202856002,0.0
ATP6V0D1,0.012031954532725308,0.0
ATP6V0E1,0.007977472502909557,0.0
ATP6V0E2,0.005056396768532255,0.0
ATP6V1A,0.0010186050681410717,0.0
ATP6V1B1,-0.003703332264517805,0.0
ATP6V1B2,-0.003882336104889919,0.0
ATP6V1C1,0.007185743994722921,0.0
ATP6V1D,0.0026294390568817405,0.0
ATP6V1E1,-0.0014911889310601975,0.0
ATP6V1F,-0.004455502404464281,0.0
ATP6V1G1,0.012155708211077056,0.0
ATP6V1G2,-0.002516462121173131,0.0
ATP6V1H,0.003109772084230094,0.0
ATP7A,-0.0032975122423428865,0.0
ATP7B,0.0021014811124430805,0.0
ATP8A1,-0.005984256055594297,0.0
ATP8A2,-0.0028159664330086906,0.0
ATP8B1,0.003941739658712032,0.0
ATP8B2,-0.0009209249806640651,0.0
ATP8B3,-0.0029472145960108198,0.0
ATP8B4,-8.757788520898061e-05,0.0
ATP9A,-0.01791961482084959,0.0
ATP9B,-0.001642350438058666,0.0
ATPAF2,0.0009370947607721842,0.0
ATPIF1,-0.004828286437077449,0.0
ATR,0.0071811217124851485,0.0
ATRN,-0.0036581579638980217,0.0
ATRNL1,-0.002616977154639787,0.0
ATRX,-0.009109085731922411,0.0
ATXN1,-0.007040798620333606,-0.021951
ATXN10,-0.0011758775141759144,0.0
ATXN2,-0.0015130394942586187,0.0
ATXN2L,0.0019877023437122328,0.0
ATXN3,-0.0013979428059425966,0.0
ATXN3L,0.0004956246932381613,0.0
ATXN7,0.0031304181661489685,0.0
ATXN7L1,-2.943541246240976e-05,0.0
ATXN7L3B,0.001316424812484576,0.0
AUH,-0.009370889279523717,0.0
AUP1,0.01003039345255591,0.0
AURKA,0.013409875998915789,0.0
AURKAIP1,0.011438377964614402,0.0
AURKB,0.007271960237016495,0.0
AURKC,-0.0009765233617380338,0.0
AUTS2,-0.0077538172347822645,0.0
AVEN,-0.0019200802771797106,0.0
AVIL,-0.0010320843869132822,0.0
AVL9,0.0035116179691378024,0.0
AVP,0.004029695300630874,0.0
AVPI1,0.002137272782515277,0.0
AVPR1A,-0.002142539274898775,0.0
AVPR1B,-0.0007846540984261444,0.0
AVPR2,-0.0016539924261689649,0.0
AXIN1,0.00941886444374711,0.0
AXL,-0.001187937830928598,0.0
AZGP1,0.024491074530638694,0.0
AZI2,0.0017828320688141421,0.0
AZIN1,-0.010948495434602835,0.0
AZU1,0.00021649655582505883,0.0
B2M,0.009814945221336963,0.0
B3GALNT1,0.001101386022928363,0.0
B3GALT1,0.0049941329213257415,0.0
B3GALT2,-0.0006330604079153575,0.0
B3GALT4,0.0016354289045179076,0.0
B3GALT5,-0.0019962198735561923,0.0
B3GAT1,0.005015736922874256,0.0
B3GAT3,0.0024792647591317216,0.0
B3GNT2,0.005546929371080495,0.0
B3GNT3,0.007206932544783384,0.0
B3GNT4,-0.0024285154564962054,0.0
B3GNTL1,0.0019113254752349425,0.0
B4GALNT1,-0.0019443134409080965,0.0
B4GALT1,0.009622255081756317,0.0
B4GALT2,-0.0014970935926370424,0.0
B4GALT3,-0.0014759732845428524,0.0
B4GALT4,-0.004190417920414477,0.0
B4GALT5,-0.003987343335534324,0.0
B4GALT6,-0.004109106878840612,0.0
B4GALT7,-0.0014176075306100138,0.0
B9D1,-0.002988999765987439,0.0
B9D2,-0.0014817375923636814,0.0
BAALC,0.0029771534409270975,0.0
BAAT,-0.0033432924317734645,0.0
BACE1,-0.003775349264327373,0.0
BACE2,-0.012812616331626102,0.0
BACH1,0.002376023328576632,0.0
BACH2,-0.007620347348138597,0.0
BAD,-0.0008886794164405151,0.0
BAG1,0.005281655095647925,0.0
BAG2,0.005137816047979459,0.0
BAG3,0.011057473244102485,0.0
BAG4,-0.008977851472958386,0.0
BAG5,0.007961492352333007,0.0
BAHCC1,-0.0009598400533833797,0.0
BAHD1,0.002484801614157143,0.0
BAIAP2,0.01495357114025018,0.0
BAIAP2L2,0.001520537673869016,0.0
BAIAP3,-0.005270230533529277,0.0
BAK1,0.0013042919289859831,0.0
BAMBI,-0.020903547753078008,0.0
BANF1,0.005131609440273037,0.0
BANK1,-0.0033751508107674488,0.0
BANP,2.0306474681032225e-05,0.0
BAP1,-0.0016900946852747142,0.0
BARD1,-0.019071779910748,0.0
BARX1,0.0006868802236598805,0.0
BARX2,-0.0047813844473784855,0.0
BASP1,-0.02382050446974168,0.0
BATF,-0.0006200954477248413,0.0
BATF3,-0.000620332758773862,0.0
BAX,-0.0004912627862509432,0.0
BAZ1A,-0.0036749924452924615,0.0
BAZ1B,0.0016028467529779484,0.0
BAZ2A,0.0049149973596602555,0.0
BAZ2B,-0.00870992427321849,0.0
BBC3,-0.010900274098155818,0.0
BBOX1,0.002407195434787841,0.0
BBS1,-0.007436551532374654,0.0
BBS10,-0.005201321684281124,0.0
BBS4,0.008436735117293455,0.0
BBS7,-0.003853722112568356,0.0
BBS9,0.0007671238779612928,0.0
BBX,0.0009220697885307241,0.0
BCAM,-0.0041272031826353715,0.0
BCAN,-0.001635344853819783,0.0
BCAP29,0.0029236842531025365,0.0
BCAP31,0.012008766856034669,0.0
BCAR3,-0.0468764723789275,0.0
BCAS1,0.0027071035203169933,0.0
BCAS2,-0.009171386344536635,0.0
BCAS3,-0.006019166334558063,0.0
BCAS4,-0.004505130725037977,0.0
BCAT1,0.00773834292373399,0.0
BCAT2,0.0023345847104599966,0.0
BCCIP,0.012863129563818953,0.0
BCHE,-0.02646141503813535,0.0
BCKDHA,-0.0035325674773983955,0.0
BCKDHB,-0.0038904016969850902,0.0
BCKDK,0.00832094181191134,0.0
BCL10,-0.002729898496112683,0.0
BCL11A,-0.014079650629365163,0.0
BCL11B,-0.003241701176707311,0.0
BCL2,-0.0019583313991167256,0.0
BCL2A1,0.0034233958864914424,0.0
BCL2L1,0.004662166561439098,0.0
BCL2L10,0.0006668622529428436,0.0
BCL2L11,-0.007777326568170991,0.0
BCL2L13,-0.0023623073172790916,0.0
BCL2L14,-0.0033615249017051175,0.0
BCL2L2,0.003980028374273877,0.0
BCL3,0.0056559286334962305,0.0
BCL6,0.0036718686937399444,0.0
BCL7A,-0.007141687692159689,0.0
BCL7B,0.006052330560415798,0.0
BCL7C,-0.00029707859213060436,0.0
BCL9,-0.007423590971136671,0.0
BCLAF1,-0.005684991885598414,0.0
BCOR,-0.00273078340044379,0.0
BCORL1,-0.002545876858488285,0.0
BCR,-0.004451594162905397,0.0
BCS1L,-0.0073149409039516096,0.0
BDH1,0.013449919139031822,0.0
BDH2,-0.009763516626636035,0.0
BDKRB1,0.003652366429042132,0.0
BDKRB2,-0.0018115946430553908,0.0
BDNF,-0.007256667404074231,0.0
BEAN1,0.002708687205325246,0.0
BECN1,-0.0034524802377171675,0.0
BEGAIN,-0.003105037456629048,0.0
BEND5,-0.008559709786787592,0.0
BEST1,-0.00023901783117493303,0.0
BEST2,0.0010308263663719498,0.0
BET1,-0.0020493574523639695,0.0
BET1L,-0.0005827308510360773,0.0
BEX1,0.0029612592564778346,0.0
BEX4,-0.014598327362504807,0.0
BFAR,0.01091049972454215,0.0
BFSP1,0.0022104766000330895,0.0
BFSP2,-0.0017288151825735796,0.0
BGN,-0.002940218626890586,0.0
BHLHB9,0.004158544972004514,0.0
BHLHE40,0.02552648547611637,0.0
BHLHE41,-0.0038381311907815614,0.0
BHMT,0.008546919676858954,0.0
BHMT2,0.0008823066635020646,0.0
BICC1,-0.006875551732332111,0.0
BICD1,-0.0019659543267835514,0.0
BICD2,0.01514663622512258,0.05861
BID,-0.007288294021820803,0.0
BIK,-0.011666881103240729,0.0
BIN1,0.0008256608861264266,0.0
BIN2,-0.00028953454732929217,0.0
BIN3,0.003049078441224821,0.0
BIRC2,-0.007119909873483076,0.0
BIRC3,0.011522069765395928,0.0
BIRC5,0.008278548852318999,0.0
BIRC7,0.0012225415720334798,0.0
BLCAP,-0.00047156667925567393,0.0
BLK,-0.0032470872458852922,0.0
BLM,0.0007965170364460798,0.0
BLMH,-0.009811573566460789,0.0
BLNK,-0.020194696007081892,0.0
BLOC1S1,-0.002191461494931018,0.0
BLVRA,-0.00477400884391864,0.0
BLVRB,0.009945752030224693,0.0
BLZF1,0.0008138406884874793,0.0
BMI1,-0.013517483329854592,0.0
BMP1,-0.0023245271247527696,0.0
BMP10,-0.0018427036458374658,0.0
BMP15,0.0012332275273938492,0.0
BMP2,0.007768468137992903,0.0
BMP2K,0.0030133204403835646,0.0
BMP3,0.001500919860926556,0.0
BMP4,-0.0025705214282167677,0.0
BMP5,-0.0016956890701813985,0.0
BMP6,-0.004664929744055589,0.0
BMP7,-0.0006618294247732027,0.0
BMP8A,0.0019071167727612083,0.0
BMP8B,-0.0023659669858826374,0.0
BMPR1A,0.012211333222482893,0.0
BMPR1B,0.024308231617448738,0.0
BMPR2,-0.008625224222078133,0.0
BMS1,0.01062715000373908,0.0
BMX,-0.00629546905883644,0.0
BNC1,-0.00662095946178395,0.0
BNC2,0.0017059961150543159,0.0
BNIP1,0.003269593154431999,0.0
BNIP2,0.0035643949664662,0.0
BNIP3,0.022120135114117687,0.0
BNIP3L,-0.0022792704698317533,0.0
BOK,-0.015658629413487397,0.0
BOLA1,0.0075535875063192865,0.0
BOP1,0.004683596422803916,0.0
BPGM,0.0008672077107689706,0.0
BPHL,-0.0003533452099787291,0.0
BPI,-0.0007919656122835344,0.0
BPNT1,-0.002727426987412278,0.0
BPTF,-0.0090076376359763,0.0
BPY2,-0.0006753644068003391,0.0
BRAF,0.0014443873855762557,0.0
BRAP,-0.0013440871928382656,0.0
BRCA1,0.005690415486731929,0.0
BRCA2,0.005326859519044105,0.0
BRCC3,0.0036913275894667726,0.0
BRD1,-0.004232577550986213,0.0
BRD2,-0.008769469324405445,0.0
BRD3,-0.012807566556516553,0.0
BRD4,0.004122876684428687,0.0
BRD7,-0.0007959568075306548,0.0
BRD8,-0.0007890142203919564,0.0
BRD9,-0.0012971233862975546,0.0
BRDT,0.005050843369343026,0.0
BRE,-0.0027745036605532677,0.0
BRF1,0.0010862234727379238,0.0
BRF2,-0.0015758077995893746,0.0
BRIP1,-0.0018973995904549778,0.0
BRIX1,0.0030160510433755237,0.0
BRMS1,0.006496183961994346,0.0
BRPF1,-0.0022967289909456524,0.0
BRS3,0.0017972908086455594,0.0
BRSK2,-0.0023766507566656127,0.0
BRWD1,-0.0029230455958641263,0.0
BSCL2,-0.0013022986000066725,0.0
BSDC1,-0.004599284631165205,0.0
BSG,-0.008860979652327659,0.0
BSN,0.0038711148286858822,0.0
BSPRY,-0.007318645000515107,0.0
BST1,-0.0014015432653354946,0.0
BST2,-0.01602830481293007,0.0
BTAF1,0.002479649162765831,0.067721
BTBD1,-0.01318338628174434,0.0
BTBD18,-0.0010443545518912054,0.0
BTBD2,-0.00907456496065421,0.0
BTBD3,0.013161806010175393,0.0
BTBD7,-0.0012227226406856908,0.0
BTC,-0.005677835767855441,0.0
BTD,-0.008415697801191937,0.0
BTF3,-0.015467595247747398,0.0
BTG1,0.001280922019165219,0.0492095
BTG2,-0.008863430875267014,0.0
BTG3,-0.004204864610823516,0.0
BTG4,0.0043942781447697124,0.0
BTK,0.0030780108911778485,0.0
BTN1A1,-0.0040312394923644355,0.0
BTN2A1,-0.001503142279553935,0.0
BTN2A2,0.0015487104613279325,0.0
BTN3A1,-0.00217914631573557,0.0
BTN3A2,0.003559666602343339,0.0
BTN3A3,0.00048564970291580943,0.0
BTNL2,-0.0009458481453722899,0.0
BTNL3,-0.003656278503677366,0.0
BTNL8,-0.002434424022630062,0.0
BTRC,-0.0010750577676463555,0.0
BUB1,-0.001073346722560059,0.0
BUB1B,0.0037583128466802894,0.0
BUB3,0.00126669615407564,0.0
BUD31,0.003875066308035451,0.0
BYSL,-0.0026924366551960436,0.0
BZW1,-0.014822689099587819,0.0
BZW2,0.007202785587002966,0.0
C10orf10,0.0005502230253949174,0.0
C10orf12,-0.0006554849575340492,0.0
C10orf2,0.0044107305403117665,0.0
C10orf76,0.005421133494712533,0.0
C10orf88,5.635457004240679e-05,0.0
C11orf1,-0.0072375343889926275,0.0
C11orf16,-0.0008737895846126556,0.0
C11orf21,0.004380540963836831,0.0
C11orf24,0.001210261895687061,0.0
C11orf49,-0.000898273797244781,0.0
C11orf57,-0.0022866402948134635,0.0
C11orf58,-0.0022762416038001193,0.0
C11orf63,0.0017167166908575997,0.0
C11orf68,-0.010808922770452953,0.0
C11orf71,0.003466710365082177,0.0
C11orf80,-0.0019784791892347524,0.0
C11orf95,-0.012395843459631677,0.0
C12orf10,-0.009680773898199855,0.0
C12orf29,-0.00214377218781624,0.0
C12orf4,0.0014959894278170245,0.0
C12orf43,-0.0014382211089454607,0.0
C12orf49,-0.007845585889047088,0.0
C14orf1,0.00846757451329552,0.0
C14orf105,-0.0006417374247535079,0.0
C14orf159,0.00599073097461214,0.0
C14orf166,-0.0044415786506692215,0.0
C14orf169,-0.003314612492980677,0.0
C14orf2,0.004773928968701998,0.0
C14orf79,-0.001813256218482732,0.0
C14orf93,-0.005652567991258611,0.0
C15orf39,0.0038458365974229558,0.0
C16orf45,-0.01924754946669796,0.0
C16orf58,0.005523610809436336,0.0
C16orf59,0.008982010913152958,0.0
C16orf62,0.0020815739396388352,0.0
C16orf70,0.0004127365861861186,0.0
C16orf71,-0.0005147423524619275,0.0
C17orf53,-0.005196399895623785,0.0
C17orf62,0.011856249570395041,0.0
C17orf75,-0.0008151966363468697,0.0
C17orf80,-0.0018749836881858859,0.0
C18orf25,0.00222025252989935,0.0
C18orf8,0.0028746009156807575,0.0
C19orf24,0.011299122217037664,0.0
C19orf53,-0.0026256627029847437,0.0
C19orf54,0.0010503181797135196,0.0
C19orf57,-0.004969583961863882,0.0
C19orf60,0.002703976228919957,0.0
C19orf66,-0.004970134383348491,0.0
C19orf73,0.0044259724364713844,0.0
C1D,0.003333678381989094,0.0
C1GALT1,-0.00045532837332697737,0.0
C1GALT1C1,0.01176405902036828,0.0
C1QA,0.003659224995331907,0.0
C1QB,-0.002942694716572323,0.0
C1QBP,0.0033955784772515614,0.0
C1QL1,0.0023145009066952347,0.0
C1QTNF1,-0.001888212389900651,0.0
C1QTNF3,-0.014868308130236778,0.0
C1R,-0.01990383419235767,0.0
C1RL,-0.006814486140305177,0.0
C1S,-0.0033668032427876557,0.0
C1orf105,0.0021959411605100127,0.0
C1orf106,0.007923463392938849,0.0
C1orf109,-0.008517648103862595,0.0
C1orf112,0.0036501047981302116,0.0
C1orf115,-0.0021185412921097095,0.0
C1orf116,0.028866655203687773,0.0936025
C1orf123,-0.0018552199305963686,0.0
C1orf159,0.004982607664572527,0.0
C1orf174,0.0036103201381872444,0.0
C1orf21,0.014281428103775615,0.0
C1orf216,-0.008647556407493854,0.0
C1orf27,0.006564454387834362,0.0
C1orf35,-0.0020045777351064714,0.0
C1orf50,-0.004848613365952415,0.0
C1orf54,-0.00010578580558373854,0.0
C1orf56,-0.0025161569454933527,0.0
C1orf61,-0.00035740320609835616,0.0
C1orf68,0.002677123043997226,0.0
C2,-0.0013528476502777333,0.0
C20orf24,0.016839792987500896,0.0
C20orf27,0.001301775580848315,0.0
C21orf2,3.84120362624306e-05,0.0
C21orf33,0.0129114386042881,0.0
C21orf59,0.012983161052383157,0.0
C21orf62,-0.0033250566848587616,0.0
C21orf91,0.0023006931582119222,0.0
C22orf29,0.002923579557619094,0.0
C22orf31,-0.0036812752417269864,0.0
C22orf46,0.0006937484401987843,0.0
C2CD2,0.0005780686656876811,0.0
C2CD2L,-0.0008785071202935629,0.0
C2CD3,-0.0015838860912973695,0.0
C2orf42,-0.002569265474196345,0.0
C2orf47,-0.0039948033872327805,0.0
C2orf49,0.006028492819254318,0.0
C2orf54,0.001077080398258846,0.0
C2orf68,-0.0016994979665060808,0.0
C2orf72,-0.004041444248481676,0.0
C2orf83,-0.006177358386492243,0.0
C3,-0.001188209772330516,0.0
C3AR1,0.002475447337459538,0.0
C3orf14,-0.0032438511428126465,0.0
C3orf18,-0.0027281031219226703,0.0
C3orf36,0.003925546913829992,-0.010175
C3orf52,-0.00021331449499560628,0.0
C4BPA,-0.0011295699153218628,0.0
C4BPB,1.3194177342780488e-05,0.0
C4orf19,0.001152628648943927,0.0
C5,-0.007629207229222551,0.0
C5AR1,-0.005826072728331233,0.0
C5orf15,-0.006796886490491162,0.0
C5orf22,-0.0010740156036938137,0.0
C5orf30,-0.024757471501715013,-0.050048
C5orf42,-0.0028212072043728694,0.0
C5orf45,-0.008875851655536499,0.0
C6,-0.006294974519445762,0.0
C6orf10,0.0004878962315999587,0.0
C6orf106,0.0013202420988589008,0.0
C6orf120,0.0011967933624766499,0.0
C6orf15,-0.0021793143129423837,0.0
C6orf25,-0.0009212953267643206,0.0
C6orf47,0.00768466946281203,0.0
C6orf48,-0.022332101191845737,0.0
C6orf62,-0.004783106783637601,0.0
C7,0.00033350247225317955,0.0
C7orf26,-0.00900036934180285,0.0
C7orf43,0.001413607056894968,0.0
C7orf49,0.0006238624657429739,0.0
C8A,-0.0014036727071203633,0.0
C8B,-0.0008943627175434988,0.0
C8G,0.0006208542070633082,0.0
C8orf33,0.0014153816394901833,0.0
C8orf4,0.006384832046060849,0.0
C8orf44,-0.0009450579569833539,0.0
C9,-0.005274928517287839,0.0
C9orf116,0.0037938208608389703,0.0
C9orf16,-0.012511477247228496,0.0
C9orf3,-0.0014425198991398392,0.0
C9orf40,0.002558878116446719,0.0
C9orf78,0.010949048409143848,0.0
CA1,-0.0021924486701243927,0.0
CA10,-0.0015881901729738763,0.0
CA11,-0.006599655655108948,0.0
CA12,-0.008665789182048727,0.0
CA14,0.002206770834690935,0.0
CA2,-0.0011459986016148266,0.0
CA3,-0.002086764306102614,0.0
CA4,-0.0016310686007611132,0.0
CA5A,0.002534068812924193,0.0
CA5B,0.008423155396409483,0.0
CA6,-0.000662872027325607,0.0
CA7,-0.0020925983119145126,0.0
CA8,-0.0012910360832604198,0.0
CA9,0.002806133382520678,0.0
CAB39,-0.007559073061897246,0.0
CAB39L,-0.0005937477928874586,0.0
CABIN1,0.002936780602533258,0.0
CABP1,-8.887197524676717e-05,0.0
CABP2,-0.0041460216636469045,0.0
CABP5,-0.003141402469742141,0.0
CABYR,0.003014607253775409,0.0
CACNA1A,-0.0020602991409948723,0.0
CACNA1B,-0.003449236186264508,0.0
CACNA1C,-0.0023810639382634384,0.0
CACNA1D,-0.003944733446309423,0.0
CACNA1E,-8.762907827221687e-05,0.0
CACNA1F,-0.0012007710361080658,0.0
CACNA1G,-0.0026563151578496264,0.0
CACNA1H,-0.004001417543151942,0.0
CACNA1I,-0.005160253382604499,0.0
CACNA1S,-0.005766399890851042,0.0
CACNA2D1,-0.0033095166204982927,0.0
CACNA2D2,-0.0060494056103066254,0.0
CACNA2D3,-0.0009738415807576448,0.0
CACNB1,0.000365188900894382,0.0
CACNB2,-0.005367171539830323,0.0
CACNB3,-0.008981227501146152,0.0
CACNB4,-0.006658863652942707,0.0
CACNG1,0.0002618903181975292,0.0
CACNG2,-0.0044466268838988686,0.0
CACNG3,-0.0018198272918477827,0.0
CACNG4,0.00593597407392251,0.0
CACNG5,-0.002095697861646691,0.0
CACYBP,-0.003717317870927603,0.0
CAD,0.007910432579973507,0.0
CADM1,-0.004449195578417036,0.0
CADM3,-0.00030086269711967817,0.0
CADM4,-0.0005461445136245291,0.0
CADPS,-0.003468800604140786,0.0
CADPS2,0.009046513532540637,0.0
CALB1,0.0003783118508324573,0.0
CALB2,-5.7733558520341485e-05,0.0
CALCA,-0.002685291352457288,0.0
CALCB,0.008374116914178865,0.0
CALCOCO1,-0.0100538005033611,0.0
CALCOCO2,0.004839640201317675,0.0
CALCR,-0.0003230214363974334,0.0
CALCRL,0.0016244786302908973,0.0
CALD1,0.000726178575842281,0.0
CALHM2,-0.0026497632898941988,0.0
CALM1,0.0032445448063009967,0.0
CALM2,0.0021655640025666704,0.0
CALM3,-0.006007563230646162,0.0
CALML3,0.0015672836759291948,0.0
CALML4,0.0013338095388512015,0.0
CALML5,-0.0024117136380275854,0.0
CALR,-0.0005483852434667758,0.0
CALU,0.02018005383249356,0.0
CALY,3.4462586536840377e-06,0.0
CAMK1,0.0006947234941748275,0.0
CAMK1D,-0.01156147887505935,0.0
CAMK1G,0.001151201774255576,0.0
CAMK2A,-0.0036249368271209083,0.0
CAMK2B,-0.0008993403424632026,0.0
CAMK2G,-0.0023754979476114796,0.0
CAMK2N1,-0.0337322428990621,0.0
CAMK4,-0.002202128261598904,0.0
CAMKK2,0.001227727570039388,0.058386499999999994
CAMKV,-0.00018175771696423492,0.0
CAMLG,-0.01976016011202055,0.0
CAMP,-0.0001643892376389597,0.0
CAMSAP1,0.0038557162640529535,0.0
CAMTA1,-0.01065696890675238,0.0
CAMTA2,0.0015249311989313755,0.0
CAND1,-0.007775580042337946,0.0
CAND2,0.00046083887647955396,0.0
CANT1,0.024523670334440896,0.0
CANX,0.008510018007237906,0.0
CAP1,-0.0003855284101434023,0.0
CAP2,0.004969481386424057,0.0
CAPG,0.0022741350411790515,0.0
CAPN1,0.002122292983368097,0.0
CAPN10,0.004570210321727452,0.0
CAPN11,-0.0014189409034727845,0.0
CAPN2,-0.006638312851935599,0.0
CAPN3,0.003138916028966768,0.0
CAPN5,-0.005674057815703676,0.0
CAPN6,0.001913370218109224,0.0
CAPN7,-0.006455591365651457,0.0
CAPN9,0.003563616987914569,0.0
CAPNS1,0.0008746170646419299,0.0
CAPRIN1,0.004277768304695642,0.0
CAPRIN2,-0.01663514637475932,0.0
CAPZA1,0.005098232111731605,0.0
CAPZA2,-0.014825533569660834,0.0
CAPZB,0.016925964350264357,0.0
CARD10,-0.003208228973471542,0.0
CARD14,0.0013118006367252456,0.0
CARD8,-0.0009186229917524092,0.0
CARD9,-0.0031375666777062844,0.0
CARHSP1,0.007499001439908281,0.0
CARM1,-0.00035618666502074684,0.0
